361028,0
361353,0.031021208
362666,0
362922,0.017284576
362988,0
363278,0
363978,0
364168,0.02194323
364439,0
364903,0.005336169
365036,0
365446,0.024968503
365903,0
366160,0
366223,0
366293,0.04086669
366402,0
366511,0
366565,0.060885888
366627,0
366717,0
366793,0.048658917
366827,0
366895,0.012573923
366959,0.010058499
367348,0.010239224
367354,0.023198542
367386,0.056771625
367463,0
367468,0.042792852
367491,0
367492,0.059070659
367509,0.027101456
367534,0.025612559
367535,0
367538,0
367556,0.015198077
367590,0
367600,0
367603,0.017732513
367611,0.017379869
367667,0.061388069
367668,0
367673,0
367674,0
367678,0
367680,0
367684,0
367774,0
367776,0
367784,0
367786,0
367791,0
367796,0
367827,0
367829,0.014302356
367834,0.063431185
367835,0.05688443
367840,0
367842,0
367845,0
367849,0
367850,0
367852,0
367858,0.018791695
367860,0.025031455
367862,0
367863,0
367864,0.081127052
367865,0.120943987
367866,0.034795924
367867,0.021351757
367870,0
367873,0
367874,0
367875,0.052958809
367913,0
367921,0
367922,0.008518628
367940,0
367950,0
367958,0.050070478
368001,0.076683803
368052,0
368054,0.079484903
368061,0.030524119
368066,0
368069,0
368075,0
368077,0
368093,0
368143,0.046040683
368204,0.061388069
368211,0.019240324
368213,0.046138688
368214,0.052334009
368224,0
368225,0.052266697
368229,0.026759756
368249,0.045382689
368254,0
368257,0
368258,0
368261,0
368264,0
368267,0
368268,0
368270,0
368271,0
368273,0.030524119
368275,0
368276,0.029317491
368277,0
368278,0
368280,0
368330,0
368334,0.086940297
368354,0
368361,0.062003318
368368,0.022338703
368393,0
368395,0.029317491
368399,0
368403,0
368406,0
368458,0
368465,0
368466,0.060381968
368469,0
368476,0
368479,0.004402756
368481,0
368482,0
368494,0.031200448
368501,0
368503,0
368504,0
368508,0
368509,0
368516,0.064530214
368518,0
368519,0.016518612
368548,0
368551,0
368553,0
368557,0
368558,0
368559,0
368563,0.06756159
368567,0.015598037
368573,0
368575,0
368576,0
368585,0
368586,0
368589,0
368593,0.030524119
368594,0.007198659
368596,0
368664,0.061388069
368698,0.046057609
368713,0
368714,0.004543616
368716,0
368742,0
368752,0
368754,0
368757,0.0854329
368761,0.045823999
368771,0
368774,0
368815,0.031248359
368816,0
368818,0.015022748
368819,0
368832,0.067670157
368834,0
368838,0.095309237
368839,0
368840,0
368842,0
368844,0
368846,0.056016342
368869,0
368874,0
368885,0
368895,0
368898,0
368899,0
368901,0
368906,0.034481547
368911,0
368940,0.101622867
368942,0.119105341
368945,0
368950,0
368952,0
368956,0.02950259
368958,0
368961,0.033763755
368965,0
368967,0
368968,0
368969,0.030449064
368970,0
368971,0.073925467
368972,0
368973,0
368975,0
368977,0
368979,0
368980,0.080520415
368981,0.06445702
368982,0.06823451
368983,0
368984,0
368985,0.032109949
368988,0.042890311
368991,0
368993,0
368994,0.016504459
368996,0
368998,0
368999,0.021434874
369001,0
369003,0.006515871
369007,0
369008,0
369009,0
369010,0
369011,0.042281287
369012,0
369013,0.020254112
369014,0
369015,0.025776755
369016,0
369017,0.019494364
369018,0.026885098
369019,0.032592554
369021,0.029063142
369022,0
369023,0.088130209
369024,0.034722748
369026,0.061388069
369028,0.018707928
369030,0.054830354
369032,0
369035,0
369041,0
369043,0.014676094
369046,0.022372564
369048,0.055625296
369050,0.013181014
369061,0.053553554
369071,0
369072,0.026819909
369073,0
369074,0
369078,0
369079,0.063536349
369080,0
369081,0.03212616
369085,0
369087,0
369088,0
369089,0
369090,0
369096,0
369097,0
369099,0
369100,0
369101,0
369105,0
369107,0
369108,0
369121,0
369123,0
369125,0.030524119
369129,0
369130,0
369132,0
369133,0.012126409
369134,0.041435785
369135,0.048404522
369141,0
369142,0
369143,0
369144,0.10282014
369145,0.06823451
369148,0
369149,0.02439991
369150,0.034541064
369151,0
369155,0.082360133
369156,0
369157,0.062003318
369158,0.027956235
369159,0.030524119
369160,0
369161,0
369162,0.056063066
369163,0.030524119
369164,0
369165,0.022116922
369166,0.017347465
369168,0.056341483
369171,0
369173,0
369175,0
369176,0
369177,0
369182,0
369183,0
369184,0
369186,0
369187,0.061388069
369188,0.061818298
369189,0.030524119
369190,0
369191,0
369192,0
369196,0.032389623
369197,0.023450778
369198,0.031830443
369199,0.086940297
369200,0.017443525
369201,0.020023545
369202,0
369204,0.026829722
369207,0
369208,0
369209,0.011750186
369211,0
369212,0
369214,0
369216,0
369218,0
369219,0
369221,0.017447059
369223,0
369225,0.021339064
369226,0.068758337
369227,0
369229,0.057536717
369231,0.061388069
369232,0
369233,0
369234,0
369235,0.051111624
369236,0
369238,0
369245,0
369246,0
369247,0.019020298
369248,0.062003318
369249,0.030524119
369250,0.050942592
369251,0.065891507
369252,0.030524119
369254,0
369255,0
369256,0
369257,0.039255734
369258,0
369259,0
369260,0.020378757
369261,0.018496617
369262,0
369263,0.030524119
369264,0
369265,0
369266,0.023597981
369267,0
369268,0
369269,0.030524119
369271,0
369272,0
369273,0.047790888
369275,0.027316154
369276,0.029910281
369277,0
369278,0.015377738
369280,0.07191356
369281,0.044294625
369282,0
369283,0.017951116
369284,0
369289,0
369290,0
369291,0
369293,0.055497311
369294,0
369295,0.015605321
369296,0
369297,0
369298,0.022754009
369299,0
369301,0.034985797
369302,0.013681932
369303,0
369304,0
369305,0.060960831
369306,0.034722748
369307,0.030524119
369308,0
369309,0
369310,0
369311,0.06624194
369313,0
369314,0.021641005
369315,0.032570114
369316,0
369317,0
369318,0
369319,0
369322,0.065199879
369323,0
369324,0.086717359
369326,0.022188327
369328,0
369329,0
369330,0.083092192
369332,0.02207332
369334,0
369337,0
369339,0
369341,0
369342,0
369343,0
369344,0.083565715
369346,0.075609301
369347,0
369348,0
369350,0
369351,0
369352,0
369353,0.037941505
369354,0
369356,0
369357,0.026759756
369366,0.083983012
369369,0.064630519
369374,0
369375,0.014829914
369376,0.024184421
369377,0.028836232
369378,0.117909064
369380,0
369382,0
369384,0.034541064
369386,0.022122005
369389,0.030709838
369390,0
369402,0.01484999
369403,0.012505166
369405,0
369406,0
369407,0
369408,0.055598722
369409,0
369410,0
369412,0
369415,0
369416,0.040726982
369417,0.131065082
369419,0.047741385
369421,0
369423,0
369424,0
369425,0
369426,0.0251561
369427,0
369428,0.055345633
369429,0.065199879
369430,0.020710086
