362666,0.088504589
362922,0.100345292
362988,0.161573047
364168,0.270677907
364903,0.099607728
365446,0.216550809
366223,0.088504589
366293,0.20613464
366565,0.165395914
366793,0.159747311
366827,0.088504589
366895,0.099172983
366959,0.100345292
366997,0.214873405
367348,0.099172983
367354,0.099172983
367386,0.133327121
367468,0.131478633
367492,0.131478633
367509,0.188954452
367534,0.155592739
367556,0.18958146
367590,0.129325333
367600,0.175177384
367603,0.162195376
367611,0.133246995
367667,0.131478633
367673,0.088504589
367674,0.129325333
367774,0.129325333
367776,0.12996194
367827,0.088504589
367829,0.099607728
367834,0.253416808
367840,0.173643829
367845,0.088504589
367850,0.165980343
367852,0.088504589
367858,0.091558327
367860,0.100345292
367862,0.163743108
367864,0.122185308
367865,0.155987088
367866,0.239039387
367867,0.099607728
367873,0.094297293
367875,0.208111156
367922,0.212847918
367950,0.165980343
367958,0.129370653
368001,0.080909346
368054,0.124298133
368061,0.091558327
368066,0.088504589
368069,0.12996194
368075,0.173731547
368143,0.080909346
368204,0.131478633
368211,0.128901124
368213,0.194638107
368214,0.13575361
368225,0.13575361
368229,0.080909346
368249,0.094359438
368270,0.165980343
368273,0.091558327
368275,0.088504589
368276,0.163743108
368277,0.094297293
368280,0.117460675
368334,0.154379251
368354,0.119529916
368355,0.238907936
368361,0.122185308
368368,0.191434286
368393,0.12996194
368395,0.163743108
368403,0.099607728
368406,0.190896448
368458,0.094297293
368466,0.301569077
368469,0.119529916
368479,0.099607728
368494,0.155623593
368501,0.094297293
368503,0.129325333
368516,0.099172983
368519,0.099172983
368548,0.165980343
368553,0.203897081
368558,0.129325333
368563,0.168376786
368567,0.140559525
368573,0.119914071
368575,0.119529916
368576,0.15224776
368589,0.20017364
368593,0.091558327
368594,0.201516291
368664,0.131478633
368671,0.161928753
368698,0.212698961
368714,0.080909346
368754,0.15281342
368757,0.300833627
368761,0.161928753
368771,0.094297293
368773,0.272264665
368774,0.129325333
368815,0.080909346
368818,0.126961774
368832,0.124610368
368838,0.099172983
368840,0.117460675
368842,0.094297293
368846,0.094359438
368874,0.094297293
368895,0.119529916
368897,0.183500058
368899,0.094297293
368904,0.273660234
368906,0.203897081
368940,0.091558327
368941,0.280495213
368942,0.121644355
368956,0.140559525
368961,0.094359438
368967,0.080909346
368969,0.199342875
368971,0.080909346
368972,0.094297293
368977,0.094297293
368979,0.129325333
368980,0.195412442
368981,0.124298133
368982,0.137742082
368983,0.119529916
368984,0.147071657
368985,0.200044823
368988,0.080909346
368993,0.080909346
368994,0.080909346
368999,0.129325333
369003,0.198387673
369008,0.173167882
369011,0.14108316
369013,0.094359438
369015,0.124250963
369017,0.133246995
369018,0.163743108
369019,0.099607728
369021,0.099607728
369023,0.188038617
369024,0.131478633
369026,0.131478633
369028,0.099172983
369030,0.159747311
369043,0.099172983
369045,0.143005204
369046,0.100345292
369048,0.117460675
369050,0.099607728
369061,0.080909346
369072,0.237251976
369078,0.1761035
369079,0.168814159
369081,0.136847579
369085,0.088504589
369087,0.157236027
369094,0.186021096
369096,0.162542756
369108,0.15224776
369121,0.129325333
369122,0.226396977
369125,0.091558327
369130,0.15224776
369132,0.115161076
369133,0.099607728
369135,0.080909346
369143,0.094297293
369144,0.242977073
369145,0.137742082
369148,0.198413515
369149,0.091558327
369150,0.080909346
369151,0.198413515
369155,0.128901124
369157,0.122185308
369158,0.099607728
369159,0.091558327
369162,0.14108316
369163,0.091558327
369165,0.100345292
369166,0.091558327
369167,0.209134911
369168,0.168376786
369187,0.131478633
369188,0.080909346
369189,0.091558327
369190,0.190635377
369191,0.088504589
369196,0.137162965
369197,0.122185308
369198,0.222445799
369199,0.154379251
369200,0.15224776
369201,0.237143124
369204,0.205640238
369207,0.099607728
369208,0.119529916
369209,0.099172983
369216,0.12996194
369218,0.119529916
369219,0.094297293
369221,0.080909346
369223,0.088504589
369225,0.163743108
369226,0.115506454
369228,0.168119966
369229,0.195412442
369231,0.131478633
369233,0.088504589
369235,0.127525731
369244,0.159013541
369247,0.155592739
369248,0.122185308
369249,0.091558327
369250,0.252922564
369251,0.135838525
369252,0.091558327
369254,0.12996194
369257,0.124298133
369259,0.088504589
369260,0.099607728
369261,0.169411851
369262,0.15224776
369263,0.091558327
369264,0.119529916
369265,0.115161076
369266,0.080909346
369267,0.088504589
369268,0.094297293
369269,0.091558327
369271,0.148842376
369273,0.216957717
369275,0.163743108
369276,0.099607728
369277,0.129325333
369278,0.094359438
369281,0.213618062
369282,0.190400952
369283,0.129325333
369290,0.094297293
369291,0.088504589
369293,0.100345292
369295,0.13143404
369298,0.080909346
369301,0.099607728
369302,0.13143404
369304,0.210415104
369305,0.128025608
369306,0.131478633
369307,0.091558327
369310,0.117460675
369311,0.137742082
369313,0.119529916
369314,0.080909346
369315,0.216601347
369322,0.094359438
369324,0.080909346
369326,0.099607728
369330,0.15066756
369332,0.154008797
369339,0.129325333
369343,0.119529916
369344,0.184125312
369346,0.195412442
369350,0.129325333
369353,0.137742082
369357,0.080909346
369366,0.21150977
369369,0.197644373
369373,0.142630054
369375,0.080909346
369376,0.100345292
369378,0.190408581
369384,0.080909346
369386,0.080909346
369389,0.204403973
369390,0.100345292
369402,0.091558327
369403,0.080909346
369405,0.094297293
369408,0.131478633
369416,0.080909346
369417,0.117426234
369419,0.124298133
369421,0.157111152
369425,0.088504589
369426,0.091558327
369428,0.330462975
369429,0.094359438
369430,0.080909346
369431,0.091558327
369432,0.100345292
369435,0.131478633
369436,0.099607728
369439,0.099172983
369441,0.335831781
369442,0.168119966
369447,0.094297293
369449,0.080909346
369450,0.137205696
369451,0.129325333
369453,0.169729672
369456,0.137742082
369460,0.179580386
369465,0.173167882
369474,0.088504589
369478,0.080909346
369481,0.129325333
369486,0.080909346
369495,0.15224776
369497,0.100345292
369498,0.1573675
369499,0.080909346
369507,0.206691435
369512,0.199790255
369513,0.241873772
369517,0.122185308
369520,0.16654585
369523,0.080909346
369525,0.154379251
369528,0.210415104
369529,0.088504589
369530,0.099607728
369531,0.182410638
369541,0.088504589
369547,0.198342526
369550,0.1573675
369551,0.159026237
369555,0.163743108
369557,0.162542756
369564,0.119529916
369568,0.094297293
369569,0.117460675
369570,0.124298133
369572,0.099607728
369576,0.128901124
369579,0.159747311
369580,0.171907236
369581,0.21150977
369583,0.088504589
369584,0.182940507
369587,0.129325333
369588,0.088504589
369590,0.080909346
369597,0.183500058
369599,0.088504589
369602,0.134974841
369603,0.22851024
369605,0.165395914
369613,0.091558327
369618,0.088504589
369620,0.122185308
369622,0.100345292
369625,0.162195376
369628,0.140559525
369632,0.099172983
369636,0.094297293
369638,0.133799252
369640,0.352359203
369642,0.176571534
369643,0.124298133
369648,0.190499602
369650,0.127342018
369652,0.094359438
369658,0.091558327
369660,0.080909346
369661,0.13575361
369662,0.131478633
369663,0.374470127
369665,0.127342018
369668,0.124298133
369675,0.223260004
369680,0.091558327
369681,0.094359438
369682,0.091558327
369683,0.088504589
369684,0.12832779
369685,0.091558327
369689,0.150893383
369695,0.168188541
369697,0.176305533
369698,0.119529916
369699,0.100345292
369700,0.129370653
369702,0.088504589
369703,0.088504589
369704,0.131478633
369705,0.157111152
369706,0.131478633
369708,0.147122401
369711,0.088504589
369712,0.080909346
369716,0.099172983
369717,0.142871514
369718,0.099172983
369719,0.217721096
369720,0.088504589
369722,0.088504589
369723,0.094297293
369725,0.099607728
369726,0.166141011
369727,0.094297293
369728,0.126630322
369729,0.094359438
369730,0.148842376
369731,0.100345292
369736,0.124298133
369737,0.080909346
369740,0.225183813
369747,0.246997776
369750,0.100345292
369751,0.128006408
369758,0.204622025
369759,0.094359438
369762,0.094359438
369765,0.080909346
369766,0.094359438
369770,0.136890409
369774,0.176136784
369775,0.284174479
369776,0.080909346
369777,0.157111152
369781,0.129325333
369785,0.124298133
369786,0.15224776
369789,0.128006408
369791,0.094297293
369792,0.190896448
369795,0.099172983
369796,0.091558327
369798,0.117460675
369799,0.080909346
369801,0.129325333
369803,0.184125312
369806,0.285600262
369807,0.199771907
369809,0.135838525
369810,0.117460675
369817,0.099172983
369818,0.091558327
369819,0.094297293
369820,0.094359438
369821,0.128006408
369822,0.099172983
369823,0.080909346
369824,0.128006408
369825,0.080909346
369831,0.080909346
369835,0.128006408
369839,0.124860725
369851,0.080909346
369855,0.156065943
369856,0.091558327
369857,0.170270412
369858,0.129325333
369859,0.091558327
369865,0.159026237
369866,0.088504589
369869,0.091558327
369873,0.094359438
369875,0.189993947
369880,0.128901124
369881,0.12996194
369882,0.148842376
369884,0.148842376
369885,0.080909346
369887,0.094297293
369888,0.217865196
369889,0.178142832
369891,0.128901124
369912,0.080909346
369917,0.131478633
369932,0.080909346
369936,0.100345292
369937,0.264982627
369939,0.122185308
369942,0.094359438
369954,0.168188541
369956,0.080909346
369957,0.080909346
369959,0.119529916
369960,0.099607728
369961,0.122185308
369962,0.15224776
369964,0.094359438
369966,0.225253474
369972,0.088504589
369973,0.169413467
369975,0.091558327
369981,0.276176443
369983,0.100345292
369984,0.100345292
369992,0.218084942
369993,0.15143303
369996,0.080909346
369998,0.091558327
370000,0.080909346
370001,0.080909346
370011,0.124298133
370013,0.099607728
370014,0.173167882
370016,0.122185308
370017,0.099172983
370020,0.088504589
370021,0.164496455
370025,0.080909346
370026,0.099607728
370027,0.23145072
370028,0.210415104
370029,0.225088146
370030,0.080909346
370034,0.227192131
370036,0.152262185
370038,0.088504589
370040,0.091558327
370042,0.129325333
370044,0.099607728
370050,0.100345292
370052,0.220791741
370053,0.157111152
370057,0.12996194
370060,0.148929303
370061,0.091558327
370062,0.091558327
370065,0.099607728
370066,0.191434286
370071,0.135838525
370072,0.162542756
370079,0.134974841
370084,0.080909346
370085,0.088504589
370086,0.094297293
370089,0.193599525
370097,0.124298133
370102,0.094297293
370104,0.164687314
370105,0.128901124
370106,0.088504589
370108,0.1761035
370110,0.158108909
370111,0.088504589
370112,0.129325333
370115,0.099607728
370118,0.099172983
370119,0.100345292
370121,0.100345292
370130,0.080909346
370133,0.091558327
370134,0.094359438
370136,0.099172983
370137,0.168119966
370138,0.159747311
370149,0.080909346
370150,0.080909346
370155,0.091558327
370158,0.088504589
370159,0.091558327
370161,0.099172983
370162,0.100345292
370180,0.135838525
370184,0.088504589
370185,0.117426234
370186,0.117460675
370187,0.088504589
370192,0.175177384
370193,0.124298133
370196,0.200334569
370198,0.088504589
370204,0.188493703
370206,0.080909346
370209,0.080909346
370212,0.091558327
370213,0.091558327
370217,0.088504589
370227,0.100345292
370231,0.099607728
370236,0.161573047
370238,0.117426234
370259,0.094359438
370260,0.088504589
370262,0.203689891
370264,0.141689539
370265,0.230104839
370267,0.088504589
370274,0.25868189
370275,0.115161076
370276,0.191021792
370278,0.119529916
370279,0.129325333
370281,0.131478633
370283,0.190896448
370284,0.238735117
370285,0.192759702
370286,0.099607728
370290,0.148842376
370291,0.080909346
370294,0.154008797
370295,0.080909346
370296,0.168376786
370304,0.154008797
370312,0.310703957
370313,0.091558327
370316,0.080909346
370317,0.094297293
370321,0.080909346
370325,0.175177384
370326,0.312816365
370328,0.182410638
370329,0.124298133
370330,0.122185308
370331,0.162542756
370332,0.088504589
370334,0.091558327
370335,0.094359438
370337,0.214982139
370338,0.091558327
370340,0.184571951
370344,0.091558327
370345,0.122964248
370353,0.160568009
370354,0.119529916
370355,0.182173604
370365,0.091558327
370367,0.200260705
370376,0.088504589
370380,0.129325333
370381,0.200184612
370383,0.200604205
370386,0.100345292
370388,0.21009966
370392,0.216823277
370394,0.091558327
370395,0.088504589
370396,0.094297293
370397,0.094297293
370398,0.124298133
370401,0.099172983
370404,0.091558327
370405,0.12996194
370410,0.119529916
370411,0.157111152
370415,0.212698961
370420,0.189809244
370422,0.099607728
370432,0.099172983
370444,0.088504589
370445,0.162542756
370452,0.185076226
370473,0.100345292
370475,0.122185308
370477,0.168376786
370478,0.168188541
370481,0.094297293
370483,0.099607728
370484,0.091558327
370485,0.235158145
370492,0.175502106
370494,0.124298133
370495,0.168376786
370496,0.166102505
370497,0.115161076
370504,0.237024612
370505,0.231224079
370507,0.099172983
370508,0.200081219
370511,0.121644355
370513,0.1761035
370514,0.129325333
370516,0.190896448
370517,0.080909346
370518,0.080909346
370519,0.080909346
370523,0.155592739
370525,0.080909346
370532,0.088504589
370534,0.094359438
370538,0.173167882
370541,0.088504589
370546,0.200545739
370548,0.080909346
370549,0.099607728
370551,0.153727976
370557,0.099172983
370558,0.080909346
370559,0.088504589
370562,0.119529916
370573,0.119529916
370579,0.080909346
370581,0.163743108
370582,0.12996194
370583,0.124298133
370586,0.253352946
370593,0.099172983
370594,0.342989928
370595,0.122185308
370596,0.214158177
370599,0.155412452
370603,0.099172983
370605,0.099172983
370606,0.094297293
370608,0.201561029
370617,0.135838525
370645,0.100345292
370649,0.080909346
370660,0.099607728
370661,0.170109751
370665,0.182642526
370666,0.161928753
370671,0.094359438
370674,0.128901124
370675,0.091558327
370700,0.088504589
370702,0.258687574
370707,0.131478633
370709,0.131478633
370711,0.207450349
370714,0.119529916
370717,0.100345292
370720,0.260147153
370721,0.100345292
370723,0.238539482
370726,0.088504589
370731,0.088504589
370734,0.124298133
370736,0.178935684
370740,0.18102456
370741,0.100345292
370742,0.176405779
370747,0.099607728
370749,0.080909346
370752,0.132922318
370755,0.080909346
370757,0.091558327
370760,0.170270412
370761,0.094297293
370762,0.088504589
370784,0.155598912
370788,0.12996194
370794,0.330422375
370797,0.170270412
370801,0.091558327
370803,0.162542756
370804,0.094297293
370806,0.094359438
370807,0.088504589
370809,0.206535538
370810,0.100345292
370811,0.100345292
370813,0.080909346
370814,0.165980343
370818,0.122185308
370819,0.091558327
370820,0.099607728
370822,0.135838525
370824,0.148729496
370827,0.165980343
370832,0.094359438
370833,0.179516163
370834,0.190408581
370835,0.080909346
370837,0.165395914
370839,0.196814539
370840,0.099607728
370841,0.119529916
370842,0.099172983
370843,0.091558327
370852,0.159747311
370854,0.091558327
370860,0.137742082
370861,0.194854565
370862,0.140559525
370866,0.275181433
370867,0.080909346
370876,0.088504589
370878,0.091558327
370891,0.129325333
370893,0.346361544
370896,0.263006913
370902,0.091558327
370910,0.158454943
370911,0.099172983
370916,0.088504589
370919,0.117460675
370920,0.15281342
370921,0.099607728
370925,0.154008797
370927,0.122964248
370929,0.364269331
370930,0.119529916
370931,0.127342018
370933,0.099172983
370935,0.080909346
370944,0.080909346
370945,0.080909346
370947,0.080909346
370948,0.261176027
370949,0.119529916
370950,0.18802788
370951,0.080909346
370958,0.122185308
370959,0.174683403
370961,0.199515925
370980,0.080909346
